,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,full_rating,stage,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
386,809920764300447744,2016-12-17 00:38:52,iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,10/10,,16752,4343,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,norwich terrier,0.397163,True,toy poodle,0.27454,True,norwich terrier,0.134667,True
387,809448704142938112,2016-12-15 17:23:04,iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,12/10,,7495,1638,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,greater swiss mountain dog,0.375415,True,cardigan,0.13431700000000002,True,greater swiss mountain dog,0.0736971,True
388,809220051211603969,2016-12-15 02:14:29,iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,12/10,,21571,6271,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,pomeranian,0.8195110000000001,True,samoyed,0.141241,True,pomeranian,0.013455200000000002,True
389,809084759137812480,2016-12-14 17:16:53,iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,11/10,,14285,3905,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,vizsla,0.011761,True
390,808838249661788160,2016-12-14 00:57:20,iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,13/10,,10922,3385,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,rottweiler,0.36953,True,miniature pinscher,0.194867,True,rottweiler,0.160104,True
391,808733504066486276,2016-12-13 18:01:07,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,12/10,pupper,8549,2410,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,seat belt,0.779137,False,toy poodle,0.0369271,True,seat belt,0.016972499999999998,True
392,808501579447930884,2016-12-13 02:39:32,iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,12/10,,12214,2897,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,airedale,0.4542390000000001,True,cocker spaniel,0.219323,True,airedale,0.093193,True
393,808106460588765185,2016-12-12 00:29:28,iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,12/10,pupper,9429,2434,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden retriever,0.426183,True,labrador retriever,0.257447,True,golden retriever,0.12648199999999998,True
394,808001312164028416,2016-12-11 17:31:39,iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,12/10,,13604,3936,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,labrador retriever,0.730959,True,staffordshire bullterrier,0.130726,True,labrador retriever,0.028852600000000006,True
395,807621403335917568,2016-12-10 16:22:02,iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,14/10,pupper,15770,4111,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden retriever,0.873233,True,cocker spaniel,0.0336933,True,golden retriever,0.0204084,True
396,807106840509214720,2016-12-09 06:17:20,iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,13/10,,121987,60423,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,chihuahua,0.50537,True,pomeranian,0.120358,True,chihuahua,0.0770081,True
397,807010152071229440,2016-12-08 23:53:08,iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,12/10,pupper,14091,4258,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden retriever,0.610807,True,irish setter,0.213642,True,golden retriever,0.0318866,True
398,806629075125202948,2016-12-07 22:38:52,iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,13/10,,81386,38964,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,arabian camel,0.366248,False,house finch,0.209852,False,arabian camel,0.0464032,True
399,806542213899489280,2016-12-07 16:53:43,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,11/10,,11057,2643,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,True,brittany spaniel,0.0367389,True,vizsla,0.00397149,True
400,806219024703037440,2016-12-06 19:29:28,iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,11/10,,6947,1338,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,True,pomeranian,0.0407829,True,chow,0.0212745,True
401,805932879469572096,2016-12-06 00:32:26,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,12/10,,8953,2127,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,norwegian elkhound,0.657967,True,keeshond,0.31913600000000003,True,norwegian elkhound,0.00794674,True
402,805826884734976000,2016-12-05 17:31:15,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,12/10,puppo,7136,2047,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,siberian husky,0.248926,True,american staffordshire terrier,0.0983133,True,siberian husky,0.0801885,True
403,805520635690676224,2016-12-04 21:14:20,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,13/10,,6207,1846,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,True,german shepherd,0.186642,True,malinois,0.109345,True
404,805487436403003392,2016-12-04 19:02:24,iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,12/10,,9490,2827,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,shield,0.58783,False,barrel,0.0901799,False,shield,0.06919860000000001,False
405,805207613751304193,2016-12-04 00:30:29,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,12/10,,8430,1899,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,pembroke,0.244705,True,rhodesian ridgeback,0.180461,True,pembroke,0.0946637,True
406,804738756058218496,2016-12-02 17:27:25,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,12/10,,14874,4305,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,tibetan mastiff,0.91579,True,german shepherd,0.0624797,True,tibetan mastiff,0.00829749,True
407,804026241225523202,2016-11-30 18:16:08,iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,13/10,,48326,18088,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,web site,0.492709,False,envelope,0.0505658,False,web site,0.0152969,False
408,803773340896923648,2016-11-30 01:31:12,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,12/10,puppo,10882,3093,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature pinscher,0.817066,True,redbone,0.0597065,True,miniature pinscher,0.0341952,True
409,803638050916102144,2016-11-29 16:33:36,iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,13/10,pupper,11909,4630,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,labrador retriever,0.372776,True,golden retriever,0.343666,True,labrador retriever,0.0672423,True
410,803380650405482500,2016-11-28 23:30:47,iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,12/10,,8390,2073,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,bookcase,0.890601,False,entertainment center,0.019287400000000003,False,bookcase,0.00948954,False
411,803276597545603072,2016-11-28 16:37:19,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,11/10,,10865,2758,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,pembroke,0.457086,True,chow,0.30780100000000005,True,pembroke,0.0499882,True
412,802952499103731712,2016-11-27 19:09:28,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,12/10,,9767,2241,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,True,golden retriever,0.0172398,True,chow,0.0120848,True
413,802572683846291456,2016-11-26 18:00:13,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,12/10,,9688,2802,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden retriever,0.610171,True,labrador retriever,0.173252,True,golden retriever,0.163257,True
414,802323869084381190,2016-11-26 01:31:31,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,Severus,13/10,,17614,6527,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,home theater,0.765069,False,television,0.203578,False,home theater,0.0186435,False
415,802239329049477120,2016-11-25 19:55:35,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,12/10,puppo,9834,2908,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,eskimo dog,0.482498,True,siberian husky,0.335774,True,eskimo dog,0.134589,True
416,801958328846974976,2016-11-25 01:18:59,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,12/10,,8360,1908,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,staffordshire bullterrier,0.327887,True,american staffordshire terrier,0.271916,True,staffordshire bullterrier,0.247619,True
417,801538201127157760,2016-11-23 21:29:33,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,12/10,,8876,2301,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,pembroke,0.550506,True,cardigan,0.306612,True,pembroke,0.054229999999999993,True
418,801285448605831168,2016-11-23 04:45:12,iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,10/10,,6573,928,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,minivan,0.789376,False,beach wagon,0.081125,False,minivan,0.0645338,False
419,801167903437357056,2016-11-22 20:58:07,iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,13/10,,26579,6657,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker spaniel,0.74022,True,dandie dinmont,0.061604499999999986,True,cocker spaniel,0.0413314,True
420,801115127852503040,2016-11-22 17:28:25,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,12/10,doggo,8753,2331,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,True,english setter,0.0946019,True,dalmatian,0.0219534,True
421,800751577355128832,2016-11-21 17:23:47,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,12/10,,11383,3102,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker spaniel,0.771984,True,miniature poodle,0.07665280000000001,True,cocker spaniel,0.0396183,True
422,800513324630806528,2016-11-21 01:37:04,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,11/10,,14243,3360,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,pembroke,0.8289040000000001,True,cardigan,0.167373,True,pembroke,0.0007659339999999999,True
423,800459316964663297,2016-11-20 22:02:27,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,None,12/10,pupper,10240,2404,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,0.31192800000000004,False,ice bear,0.184657,False,teddy,0.173229,False
424,800388270626521089,2016-11-20 17:20:08,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,12/10,floofer,12084,3131,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden retriever,0.35986,True,pembroke,0.194207,True,golden retriever,0.154603,True
425,800141422401830912,2016-11-20 00:59:15,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,13/10,,16582,2857,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden retriever,0.938048,True,kuvasz,0.0251195,True,golden retriever,0.0229773,True
426,800018252395122689,2016-11-19 16:49:49,iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,None,11/10,doggo,30763,14712,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,0.289485,False,punching bag,0.243297,False,vacuum,0.14363,False
427,799757965289017345,2016-11-18 23:35:32,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,Sobe,13/10,doggo,9110,2413,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,border collie,0.442534,True,collie,0.288684,True,border collie,0.196399,True
428,799422933579902976,2016-11-18 01:24:14,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,12/10,,8712,2133,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature pinscher,0.58363,True,redbone,0.276095,True,miniature pinscher,0.0185501,True
429,799297110730567681,2016-11-17 17:04:16,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,11/10,,10766,3094,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,True,siberian husky,0.00583442,True,malamute,0.00544281,True
430,799063482566066176,2016-11-17 01:35:54,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,11/10,,8778,2745,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,norfolk terrier,0.334436,True,norwich terrier,0.231573,True,norfolk terrier,0.21420300000000006,True
431,798933969379225600,2016-11-16 17:01:16,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,12/10,,14277,5006,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,siberian husky,0.703224,True,eskimo dog,0.22935100000000005,True,siberian husky,0.0443508,True
432,798925684722855936,2016-11-16 16:28:21,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,11/10,,8054,1600,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,west highland white terrier,0.539463,True,cairn,0.184897,True,west highland white terrier,0.163024,True
433,798209839306514432,2016-11-14 17:03:50,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,13/10,,11260,2849,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,pekinese,0.524583,True,shih tzu,0.102931,True,pekinese,0.0978931,True
434,797971864723324932,2016-11-14 01:18:12,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,12/10,pupper,12639,3506,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,american staffordshire terrier,0.489845,True,chihuahua,0.30576,True,american staffordshire terrier,0.0727991,True
435,797545162159308800,2016-11-12 21:02:38,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,12/10,,15724,5424,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,pembroke,0.954089,True,cardigan,0.033643900000000004,True,pembroke,0.00973566,True
436,797236660651966464,2016-11-12 00:36:46,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,12/10,,21709,7404,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,True,border collie,0.100844,True,collie,0.0483681,True
437,796865951799083009,2016-11-11 00:03:42,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,12/10,,8321,2123,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,cardigan,0.8391290000000001,True,boston bull,0.0806985,True,cardigan,0.034505,True
438,796759840936919040,2016-11-10 17:02:03,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,11/10,,12879,3417,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,american staffordshire terrier,0.463996,True,staffordshire bullterrier,0.155566,True,american staffordshire terrier,0.137587,True
439,796484825502875648,2016-11-09 22:49:15,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,12/10,doggo,8219,1963,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker spaniel,0.116924,True,seat belt,0.107511,False,cocker spaniel,0.0998434,True
440,796387464403357696,2016-11-09 16:22:22,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,12/10,,11940,4653,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,pekinese,0.461164,True,pomeranian,0.28865,True,pekinese,0.052423,False
441,796149749086875649,2016-11-09 00:37:46,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,11/10,,35100,15981,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden retriever,0.600276,True,labrador retriever,0.140798,True,golden retriever,0.0873548,False
442,796116448414461957,2016-11-08 22:25:27,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,11/10,,9862,2706,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,cardigan,0.700182,True,pembroke,0.260738,True,cardigan,0.0171099,True
443,796080075804475393,2016-11-08 20:00:55,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,12/10,,9156,2588,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,0.973846,True,tibetan mastiff,0.014109899999999996,True,chow,0.00235832,False
444,796031486298386433,2016-11-08 16:47:50,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,13/10,,11717,4123,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden retriever,0.893775,True,labrador retriever,0.0701398,True,golden retriever,0.00841853,False
445,795464331001561088,2016-11-07 03:14:10,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,13/10,doggo,54072,26608,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden retriever,0.193082,True,chesapeake bay retriever,0.157927,True,golden retriever,0.124684,True
